ano,turno,tipo_eleicao,sigla_uf,id_municipio,id_municipio_tse,zona,secao,cargo,numero_partido,sigla_partido,sequencial_candidato,numero_candidato,id_candidato_bd,votos
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,10,REPUBLICANOS,150001619560,10180,1126356,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,10,REPUBLICANOS,150001619564,10190,1709709,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,10,REPUBLICANOS,150001619559,10234,1575874,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,10,REPUBLICANOS,150001619557,10345,1201455,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,10,REPUBLICANOS,150001619565,10444,78716,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,10,REPUBLICANOS,150001619567,10456,1006279,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,10,REPUBLICANOS,150001619576,10999,1434640,5
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,11,PP,150001612060,11113,952559,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,11,PP,150001612051,11222,33449,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,11,PP,150001612057,11770,1138501,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,13,PT,150001643191,13333,1192738,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,13,PT,150001643203,13777,196663,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,14,PTB,150001723300,14444,1126933,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,14,PTB,150001723303,14777,1132181,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,15,MDB,150001718110,15111,1162153,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,15,MDB,150001718105,15147,1104006,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,15,MDB,150001718104,15777,948920,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,18,REDE,150001621577,18123,1140787,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,18,REDE,150001621562,18192,1531405,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,18,REDE,150001621586,18555,1209643,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,18,REDE,150001621561,18888,765466,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,22,PL,150001718212,22001,1757818,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,22,PL,150001718195,22222,1194012,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,22,PL,150001718214,22321,704054,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,22,PL,150001718217,22777,587402,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,22,PL,150001718221,22999,828779,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,27,DC,150001621612,27169,319488,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,27,DC,150001621595,27222,1575744,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,28,PRTB,150001619626,28122,579605,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,28,PRTB,150001619622,28222,928375,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,28,PRTB,150001619621,28380,945324,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,28,PRTB,150001619623,28777,276577,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,35,PMB,150001718420,35000,1081402,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,35,PMB,150001718409,35422,1708598,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,40,PSB,150001621659,40000,199754,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,44,UNIÃO,150001603130,44045,81484,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,44,UNIÃO,150001603142,44144,837601,5
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,44,UNIÃO,150001603124,44333,1424056,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,44,UNIÃO,150001603129,44444,1149055,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,44,UNIÃO,150001603136,44777,234233,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,44,UNIÃO,150001603143,44800,692153,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621375,45000,963915,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621363,45010,1738828,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621370,45100,960927,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621360,45111,951486,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621374,45190,457055,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621361,45200,682306,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621354,45444,101635,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621384,45451,1053010,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621379,45455,1395863,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621359,45456,728522,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621381,45666,1219937,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,45,PSDB,150001621376,45777,1263103,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,50,PSOL,150001621571,50123,1476751,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,50,PSOL,150001621567,50500,542261,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,55,PSD,150001620781,55123,200829,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,55,PSD,150001620785,55888,1053879,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,65,PC do B,150001643189,65000,1035394,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,65,PC do B,150001643209,65444,830947,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,77,SOLIDARIEDADE,150001620828,77000,944876,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,77,SOLIDARIEDADE,150001620834,77555,1099517,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,77,SOLIDARIEDADE,150001620838,77567,1143074,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado estadual,77,SOLIDARIEDADE,150001620821,77666,214230,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,10,REPUBLICANOS,150001619553,1001,1753520,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,10,REPUBLICANOS,150001619548,1010,1492263,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,10,REPUBLICANOS,150001619550,1033,1357517,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,10,REPUBLICANOS,150001619556,1055,1107214,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,11,PP,150001612072,1177,559615,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,12,PDT,150001718128,1200,907817,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,12,PDT,150001718121,1222,561674,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,13,PT,150001619541,1300,1666150,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,13,PT,150001619531,1330,523298,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,13,PT,150001619537,1355,1073362,5
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,20,PSC,150001612081,2000,1662400,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,20,PSC,150001718130,2021,1571695,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,20,PSC,150001612088,2022,723378,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,20,PSC,150001612083,2088,763596,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,22,PL,150001729659,2200,1470090,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,22,PL,150001718235,2211,596270,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,28,PRTB,150001619615,2800,830374,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,28,PRTB,150001619610,2801,883391,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,28,PRTB,150001619616,2829,62235,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,28,PRTB,150001619605,2882,1186703,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,28,PRTB,150001619609,2899,1337727,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,40,PSB,150001621676,4033,32305,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,40,PSB,150001621678,4099,954372,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,44,UNIÃO,150001603192,4400,1603506,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,44,UNIÃO,150001603193,4455,925632,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,44,UNIÃO,150001603202,4488,1420637,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,50,PSOL,150001621541,5013,893842,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,70,AVANTE,150001643399,7000,1301732,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,70,AVANTE,150001643404,7022,97246,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,deputado federal,77,SOLIDARIEDADE,150001620422,7722,935913,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,governador,16,PSTU,150001597600,16,887611,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,governador,28,PRTB,150001636464,28,267157,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,presidente,30,NOVO,280001603612,30,1276945,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,1,presidente,44,UNIÃO,280001644128,44,439011,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,10,REPUBLICANOS,150001619571,10101,1394439,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,10,REPUBLICANOS,150001619570,10111,852030,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,10,REPUBLICANOS,150001619562,10222,1797712,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,10,REPUBLICANOS,150001619565,10444,78716,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,10,REPUBLICANOS,150001619573,10555,1285929,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,11,PP,150001612051,11222,33449,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,11,PP,150001612056,11369,1560706,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,11,PP,150001612055,11888,1678796,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,12,PDT,150001718033,12345,1271955,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,13,PT,150001643199,13013,912630,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,13,PT,150001643211,13456,928822,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,13,PT,150001643212,13737,673925,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,14,PTB,150001723296,14888,1097209,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,15,MDB,150001718094,15191,1201151,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,15,MDB,150001718102,15678,1336249,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,15,MDB,150001718104,15777,948920,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,18,REDE,150001621577,18123,1140787,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,18,REDE,150001621562,18192,1531405,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,18,REDE,150001621578,18789,923870,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,18,REDE,150001621580,18800,636564,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,18,REDE,150001621561,18888,765466,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,22,PL,150001718212,22001,1757818,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,22,PL,150001718194,22123,250643,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,22,PL,150001718195,22222,1194012,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,22,PL,150001718201,22333,1294211,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,22,PL,150001725962,22800,528628,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,22,PL,150001718206,22888,381780,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,22,PL,150001718221,22999,828779,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,27,DC,150001621605,27123,319065,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,27,DC,150001621595,27222,1575744,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,28,PRTB,150001619626,28122,579605,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,28,PRTB,150001619632,28555,328516,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,28,PRTB,150001619628,28800,1615368,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,36,AGIR,150001718494,36888,249092,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,40,PSB,150001621659,40000,199754,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,40,PSB,150001621673,40155,1581208,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,40,PSB,150001621667,40333,1425248,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,40,PSB,150001621672,40777,1010464,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,40,PSB,150001727458,40789,1769985,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,44,UNIÃO,150001603142,44144,837601,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,44,UNIÃO,150001603149,44321,1300237,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,44,UNIÃO,150001603129,44444,1149055,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,44,UNIÃO,150001603123,44771,1087841,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621375,45000,963915,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621363,45010,1738828,7
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621369,45045,134175,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621370,45100,960927,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621360,45111,951486,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621355,45123,1404079,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621374,45190,457055,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621364,45233,979171,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621381,45666,1219937,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,45,PSDB,150001621376,45777,1263103,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,50,PSOL,150001621568,50000,1090238,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,50,PSOL,150001621573,50055,1121532,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,50,PSOL,150001621570,50111,1332659,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,50,PSOL,150001621553,50555,285174,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,55,PSD,150001620781,55123,200829,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,55,PSD,150001641284,55176,1451573,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,55,PSD,150001620782,55789,356790,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,65,PC do B,150001643189,65000,1035394,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,77,SOLIDARIEDADE,150001620828,77000,944876,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,77,SOLIDARIEDADE,150001620836,77111,1758688,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,77,SOLIDARIEDADE,150001620815,77333,361439,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,77,SOLIDARIEDADE,150001620826,77678,1547146,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado estadual,77,SOLIDARIEDADE,150001620825,77789,785909,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,10,REPUBLICANOS,150001619548,1010,1492263,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,10,REPUBLICANOS,150001619549,1088,1759086,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,11,PP,150001612076,1112,1106770,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,11,PP,150001612073,1113,134816,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,11,PP,150001612072,1177,559615,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,12,PDT,150001718128,1200,907817,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,12,PDT,150001718125,1212,1088351,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,12,PDT,150001718126,1237,1024899,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,13,PT,150001619540,1311,44421,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,13,PT,150001619537,1355,1073362,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,14,PTB,150001619833,1414,1334216,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,15,MDB,150001643341,1511,1642290,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,15,MDB,150001643336,1513,640535,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,18,REDE,150001621538,1818,1120489,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,20,PSC,150001612081,2000,1662400,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,20,PSC,150001612087,2010,1698032,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,20,PSC,150001612088,2022,723378,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,22,PL,150001718235,2211,596270,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,22,PL,150001718231,2233,1096607,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,22,PL,150001718238,2238,1225869,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,22,PL,150001718232,2244,1424515,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,22,PL,150001718237,2288,208660,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,28,PRTB,150001619615,2800,830374,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,28,PRTB,150001619614,2888,1102760,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,36,AGIR,150001718404,3631,200783,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,40,PSB,150001621676,4033,32305,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,40,PSB,150001621678,4099,954372,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,44,UNIÃO,150001603194,4433,837928,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,44,UNIÃO,150001603191,4456,814920,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,45,PSDB,150001621392,4555,1160517,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,50,PSOL,150001621541,5013,893842,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,50,PSOL,150001621542,5050,1411966,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,70,AVANTE,150001643397,7001,531063,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,77,SOLIDARIEDADE,150001620419,7707,1338721,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,77,SOLIDARIEDADE,150001620420,7711,1199877,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,77,SOLIDARIEDADE,150001620416,7712,1560254,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,77,SOLIDARIEDADE,150001620426,7783,694509,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,deputado federal,80,UP,150001609927,8008,1344023,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,3,presidente,44,UNIÃO,280001644128,44,439011,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,10,REPUBLICANOS,150001619560,10180,1126356,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,10,REPUBLICANOS,150001619565,10444,78716,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,10,REPUBLICANOS,150001619567,10456,1006279,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,10,REPUBLICANOS,150001619573,10555,1285929,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,10,REPUBLICANOS,150001619576,10999,1434640,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,11,PP,150001612056,11369,1560706,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,11,PP,150001612053,11444,991156,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,11,PP,150001612064,11666,1491303,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,11,PP,150001612057,11770,1138501,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,13,PT,150001643198,13134,1476539,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,13,PT,150001643191,13333,1192738,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,14,PTB,150001723297,14014,1180337,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,14,PTB,150001723300,14444,1126933,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,15,MDB,150001718110,15111,1162153,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,15,MDB,150001718104,15777,948920,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,18,REDE,150001621581,18100,1572281,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,18,REDE,150001621563,18190,1582821,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,18,REDE,150001621562,18192,1531405,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,18,REDE,150001621586,18555,1209643,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,22,PL,150001718212,22001,1757818,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,22,PL,150001718210,22017,761824,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,22,PL,150001718208,22022,1404266,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,22,PL,150001718195,22222,1194012,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,22,PL,150001718203,22700,1653848,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,22,PL,150001718217,22777,587402,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,22,PL,150001718204,22789,765474,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,27,DC,150001621605,27123,319065,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,27,DC,150001621612,27169,319488,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,28,PRTB,150001619624,28115,826164,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,28,PRTB,150001619632,28555,328516,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,28,PRTB,150001619623,28777,276577,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,35,PMB,150001718420,35000,1081402,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,40,PSB,150001621654,40229,1354413,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,40,PSB,150001621672,40777,1010464,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,40,PSB,150001621653,40890,1577534,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,44,UNIÃO,150001603130,44045,81484,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,44,UNIÃO,150001614079,44100,1152068,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,44,UNIÃO,150001603142,44144,837601,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,44,UNIÃO,150001603136,44777,234233,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,45,PSDB,150001621375,45000,963915,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,45,PSDB,150001621363,45010,1738828,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,45,PSDB,150001621355,45123,1404079,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,45,PSDB,150001621374,45190,457055,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,4,deputado estadual,45,PSDB,150001621379,45455,1395863,1
